157,178,1495,11803,834,Inf,6,0,0,0,0.375,0
157,216,1495,11803,3695,Inf,5,0,0,0,1.762,0
157,291,1495,11803,7763,Inf,3,0,0,0,0.1875,0
157,293,1495,11803,840,Inf,10,0,0,0,0.78883,0
157,296,1495,11803,10155,Inf,6,0,0,0,1.2174,0
157,304,1495,11803,2543,Inf,7,0,0,1,0.49203,0
157,339,1495,11803,10258,Inf,5,0,0,1,0.80478,0
157,343,1495,11803,840,Inf,10,0,0,0,0.78883,0
157,344,1495,11803,840,Inf,10,0,0,0,0.78883,0
157,375,1495,11803,840,Inf,10,0,0,0,0.78883,0
157,379,1495,11803,3695,Inf,5,0,0,0,1.762,0
157,385,1495,11803,1468,Inf,8,0,0,1,0.4625,0
157,389,1495,11803,1468,Inf,8,0,0,1,0.4625,0
157,390,1495,11803,1468,Inf,8,0,0,1,0.4625,0
170,172,1495,6365,11724,Inf,5,0,0,0,1.3328,0
170,177,1495,6365,773,Inf,7,0,0,1,1.5052,0
170,178,1495,6365,834,Inf,4,0,0,0,1.3603,0
170,216,1495,6365,3695,Inf,3,0,0,0,2.7474,0
170,291,1495,6365,7763,Inf,1,0,0,0,1.1728,0
170,293,1495,6365,840,Inf,8,0,0,0,1.7742,0
170,296,1495,6365,10155,Inf,4,0,0,0,2.2027,0
